"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"41","P","Jon Rauch","27","81","4","4","0","0","0","0","0","0","0","0","0","3",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"42","P","Gary Majewski","26","41","4","3","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"43","P","Ryan Wagner","23","26","3","3","0","1","0","0","0","0","0","0","0","1",".333",".333",".333",".667","77","1","0","0","0","0","0"
"44","P","Ryan Drese","30","2","3","3","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"45","P","Joey Eischen*","36","22","3","2","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"46","P","Chad Cordero","24","65","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"47","P","Roy Corcoran","26","6","2","1","0","0","0","0","0","0","0","0","1","1",".000",".500",".000",".500","49","0","0","0","0","0","0"
"48","P","Chris Schroder","27","21","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"49","P","Micah Bowie*","31","15","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"50","P","Félix Rodríguez","33","31","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"51","P","Travis Hughes","28","8","1","1","0","1","0","0","0","0","0","0","0","0","1.000","1.000","1.000","2.000","431","1","0","0","0","0","0"
"52","P","Mike Stanton*","39","53","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"53","P","Bill Bray*","23","14","1","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"54","P","Kevin Gryboski","32","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Chris Booker","29","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Santiago Ramírez","27","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","Brett Campbell","24","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","28.5","162","6283","5495","746","1437","322","22","164","695","123","62","594","1156",".262",".338",".418",".756","98","2295","118","69","76","49","66"
"","","Rank in 16 NL teams","","","","14","10","12","4","13","10","","4","16","4","10","12","4","13","9","","13","","6","","3",""
"","","Non-Pitcher Totals","28.4","162","5947","5211","728","1400","318","22","162","683","123","62","584","1047",".269",".347",".431",".778","104","2248","114","67","36","49","66"
"","","Pitcher Totals","29.6","162","336","284","18","37","4","0","2","12","0","0","10","109",".130",".166",".165",".331","-12","47","4","2","40","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
