"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"16","SS","José Barrero","24","48","174","165","13","25","3","0","2","10","4","1","9","76",".152",".195",".206",".401","11","34","4","0","0","0","0"
"17","2B","Alejo López#","26","59","156","145","15","38","5","1","1","10","3","1","9","21",".262",".314",".331",".645","78","48","1","2","0","0","1"
"18","1B","Colin Moran*","29","42","128","109","11","23","3","0","5","23","0","0","16","30",".211",".305",".376",".681","86","41","4","0","0","3","0"
"19","C","Aramis Garcia","29","47","115","108","6","23","2","0","1","4","0","1","3","34",".213",".248",".259",".507","40","28","4","2","2","0","0"
"20","IF","Spencer Steer","24","28","108","95","12","20","5","0","2","8","0","1","11","26",".211",".306",".326",".632","74","31","2","2","0","0","0"
"21","OF","Stuart Fairchild","26","38","99","86","13","24","4","1","5","6","0","2","8","29",".279",".374",".523",".897","144","45","1","5","0","0","0"
"22","C","Austin Romine","33","37","99","95","8","14","2","0","3","9","0","0","2","36",".147",".173",".263",".437","18","25","2","1","1","0","0"
"23","C","Michael Papierski#","26","34","93","82","6","13","1","0","1","4","0","0","9","22",".159",".242",".207",".449","26","17","4","0","2","0","0"
"24","C","Chuckie Robinson","27","25","60","59","3","8","2","0","2","5","0","0","0","17",".136",".136",".271",".407","8","16","5","0","1","0","0"
"25","UT","Max Schrock*","27","13","27","26","1","4","0","0","0","1","0","0","1","6",".154",".185",".154",".339","-5","4","0","0","0","0","0"
"26","CF","Michael Siani*","22","9","24","24","1","4","0","0","0","0","0","1","0","7",".167",".167",".167",".333","-8","4","1","0","0","0","0"
"27","C","Mark Kolozsvary","26","10","21","20","3","4","2","0","1","3","0","0","1","9",".200",".238",".450",".688","84","9","1","0","0","0","0"
"28","C","Chris Okey","27","7","13","12","3","2","0","0","0","0","0","0","0","5",".167",".231",".167",".397","12","2","0","1","0","0","0"
"29","IF","Taylor Motter","32","2","6","6","0","1","0","0","0","0","0","0","0","3",".167",".167",".167",".333","-8","1","0","0","0","0","0"
"30","3B","JT Riddle*","30","2","4","4","0","1","0","0","0","0","0","0","0","1",".250",".250",".250",".500","38","1","0","0","0","0","0"
"31","DH","Ronnie Dawson*","27","1","3","3","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"32","P","Reiver Sanmartin*","26","1","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"33","P","Ian Gibaut","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Ryan Hendrix","27","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Luke Farrell*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Tony Santillan","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Fernando Cruz#","32","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Graham Ashcraft*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Daniel Duarte","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Joel Kuhnel","27","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Jeff Hoffman","29","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Luis Castillo","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Alexis Díaz","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Jared Solomon","25","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Vladimir Gutierrez","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Robert Dugger","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Hunter Greene","22","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Connor Overton*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Dauri Moreta","26","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Lucas Sims","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Justin Wilson*","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Tyler Mahle","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Chase Anderson","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Mike Minor","34","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Luis Cessa","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Buck Farmer*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","Raynel Espinal","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"58","P","Kyle Dowdy","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"59","P","Nick Lodolo*","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"60","P","Ross Detwiler","36","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"61","P","Hunter Strickland","33","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"62","P","T.J. Zeuch","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"63","P","Justin Dunn","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"64","P","Derek Law","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"65","P","Art Warren","29","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"66","P","Phillip Diehl*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","29.5","162","5978","5380","648","1264","235","18","156","618","58","33","452","1430",".235",".304",".372",".676","85","2003","127","92","12","33","6"
"","","Rank in 15 NL teams","","","","13","12","11","14","11","11","","13","14","13","10","10","12","13","13","","13","","3","","14",""
"","","Non-Pitcher Totals","29.5","162","5976","5378","648","1264","235","18","156","618","58","33","452","1429",".235",".304",".372",".676","85","2003","127","92","12","33","6"
"","","Pitcher Totals","9.5","162","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
