"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"29","P","Merrill Kelly","32","27","58","47","1","3","1","0","0","1","0","0","4","27",".064",".137",".085",".222","-37","4","1","0","7","0","0"
"30","P","Madison Bumgarner","31","25","52","39","3","4","1","0","0","3","0","0","9","29",".103",".280",".128",".408","17","5","0","1","2","1","0"
"31","P","Zac Gallen","25","22","42","32","2","6","2","0","0","3","0","0","1","18",".188",".212",".250",".462","25","8","1","0","9","0","0"
"32","P","Caleb Smith","29","45","25","22","2","2","1","0","0","0","1","0","1","14",".091",".167",".136",".303","-16","3","0","1","1","0","0"
"33","P","Luke Weaver","27","13","22","19","1","2","0","0","0","1","0","0","1","12",".105",".150",".105",".255","-29","2","0","0","2","0","0"
"34","P","Taylor Widener*","26","20","18","16","1","1","0","0","0","0","0","0","1","11",".063",".118",".063",".180","-49","1","0","0","1","0","0"
"35","P","Matt Peacock","27","33","17","16","3","4","0","0","0","2","1","0","1","4",".250",".294",".250",".544","50","4","1","0","0","0","0"
"36","P","Riley Smith","26","24","17","16","0","0","0","0","0","0","0","0","0","11",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"37","P","Tyler Gilbert*","27","8","11","9","0","0","0","0","0","0","0","0","0","6",".000",".000",".000",".000","-100","0","0","0","2","0","0"
"38","P","Humberto Mejía","24","5","8","7","1","1","1","0","0","0","0","0","0","2",".143",".143",".286",".429","12","2","0","0","1","0","0"
"39","P","Humberto Castellanos","23","11","7","6","1","3","0","0","1","5","0","0","0","1",".500",".429","1.000","1.429","271","6","0","0","0","1","0"
"40","P","Corbin Martin","25","5","4","4","0","1","0","0","0","0","0","0","0","3",".250",".250",".250",".500","37","1","0","0","0","0","0"
"41","P","Alex Young*","27","29","4","4","0","0","0","0","0","0","0","0","0","4",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"42","P","Seth Frankoff","32","4","4","3","0","0","0","0","0","0","0","0","1","2",".000",".250",".000",".250","-23","0","0","0","0","0","0"
"43","P","Jon Duplantier*","26","3","3","2","0","0","0","0","0","0","0","0","0","2",".000",".333",".000",".333","3","0","0","1","0","0","0"
"44","P","Jake Faria","27","24","3","3","1","1","1","0","0","0","0","0","0","1",".333",".333",".667","1.000","162","2","0","0","0","0","0"
"45","P","Taylor Clarke","28","43","3","3","0","1","0","0","0","0","0","0","0","2",".333",".333",".333",".667","82","1","0","0","0","0","0"
"46","P","J.B. Wendelken","28","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Sean Poppen","27","17","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Luis Frías","23","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Ryan Buchter*","34","17","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"50","P","Joe Mantiply","30","53","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"51","P","Noé Ramirez","31","30","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"52","P","Jordan Weems*","28","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Miguel Aguilar*","29","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Stefan Crichton","29","30","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Brandyn Sittinger","27","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Kevin Ginkel*","27","31","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","J.B. Bukauskas","24","21","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"58","P","Brett de Geus","23","27","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"59","P","Keury Mella","27","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"60","P","Joakim Soria","37","29","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"61","P","Tyler Clippard","36","23","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"62","P","Chris Devenski","30","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"63","P","Anthony Swarzak","35","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"64","P","Yoan López","28","13","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","29.0","162","6144","5489","679","1297","308","31","144","644","43","16","537","1465",".236",".309",".382",".692","87","2099","99","54","32","28","24"
"","","Rank in 15 NL teams","","","","1","12","9","1","3","14","","14","2","9","12","12","13","13","13","","12","","14","","14",""
"","","Non-Pitcher Totals","29.1","162","5846","5241","663","1268","301","31","143","629","41","16","518","1316",".242",".315",".393",".708","91","2060","96","51","6","26","24"
"","","Pitcher Totals","28.1","162","298","248","16","29","7","0","1","15","2","0","19","149",".117",".188",".157",".345","-5","39","3","3","26","2","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
