"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"58","P","Adam Plutko","29","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"59","P","Joey Krehbiel","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"60","P","Cole Sulser","31","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"61","P","Chris Ellis*","28","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"62","P","Shaun Anderson","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","26.8","162","5983","5420","659","1296","266","15","195","632","54","23","451","1454",".239",".304",".402",".705","92","2177","105","65","14","31","12"
"","","Rank in 15 AL teams","","","","8","14","10","8","11","10","","12","9","13","11","10","12","11","12","","9","","6","","13",""
"","","Non-Pitcher Totals","26.8","162","5963","5401","659","1295","265","15","195","632","54","23","451","1443",".240",".304",".403",".707","92","2175","105","65","13","31","12"
"","","Pitcher Totals","24.0","162","20","19","0","1","1","0","0","0","0","0","0","11",".053",".053",".105",".158","-58","2","0","0","1","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
