"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"14","RF","Karim García*","27","52","161","151","17","46","5","0","6","21","0","2","9","32",".305",".342",".457",".799","111","69","4","0","0","1","1"
"15","IF","Enrique Wilson#","29","63","147","135","18","31","9","0","3","15","3","1","7","14",".230",".276",".363",".639","69","49","3","2","2","1","0"
"16","C","John Flaherty","35","40","116","105","16","28","8","0","4","14","0","0","4","19",".267",".297",".457",".754","97","48","6","1","5","1","1"
"17","SS","Erick Almonte","25","31","111","100","17","26","6","0","1","11","1","0","8","24",".260",".321",".350",".671","79","35","3","1","2","0","0"
"18","DH","Bubba Trammell","31","22","61","55","4","11","5","0","0","5","0","0","6","10",".200",".279",".291",".570","53","16","1","0","0","0","0"
"19","RF","David Dellucci*","29","21","58","51","8","9","1","0","1","4","3","0","4","13",".176",".263",".255",".518","39","13","2","2","1","0","0"
"20","CF","Charles Gipson","30","18","12","10","3","2","0","0","0","2","2","1","1","2",".200",".273",".200",".473","29","2","0","0","1","0","0"
"21","OF","Curtis Pride*","34","4","12","12","1","1","0","0","1","1","0","0","0","2",".083",".083",".333",".417","4","4","1","0","0","0","0"
"22","1B","Fernando Seguignol#","28","5","8","7","0","1","0","0","0","0","0","0","1","3",".143",".250",".143",".393","9","1","0","0","0","0","0"
"23","3B","Drew Henson","23","5","8","8","2","1","0","0","0","0","0","0","0","2",".125",".125",".125",".250","-33","1","0","0","0","0","0"
"24","C","Michel Hernández","24","5","5","4","0","1","0","0","0","0","0","0","1","1",".250",".400",".250",".650","80","1","0","0","0","0","0"
"25","IF","Luis Sojo","38","3","4","4","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"26","OF","Chris Latham#","30","4","2","2","3","2","0","0","0","0","1","0","0","0","1.000","1.000","1.000","2.000","437","2","0","0","0","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
"27","P","Andy Pettitte*","31","3","7","7","0","1","0","0","0","1","0","0","0","2",".143",".143",".143",".286","-23","1","0","0","0","0","0"
"28","P","David Wells*","40","2","6","6","0","1","1","0","0","0","0","0","0","1",".167",".167",".333",".500","29","2","0","0","0","0","0"
"29","P","Brandon Claussen","24","1","4","4","0","1","0","0","0","1","0","0","0","1",".250",".250",".250",".500","34","1","0","0","0","0","0"
"30","P","José Contreras","31","1","3","3","0","0","0","0","0","0","0","0","0","2",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"31","P","Roger Clemens","40","1","2","1","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","0","0","1","0","0"
"32","P","Mike Mussina*","34","1","2","2","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"33","P","Randy Choate*","27","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"34","P","Jeff Nelson","36","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"35","P","Jorge De Paula","24","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"36","P","Jeff Weaver","26","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"37","P","Alberto Reyes","33","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"38","P","Antonio Osuna","30","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"39","P","Jason Anderson*","24","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"40","P","Sterling Hitchcock*","32","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"41","P","Armando Benítez","30","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"42","P","Félix Heredia*","28","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"43","P","Bret Prinz","26","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"44","P","Gabe White*","31","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"45","P","Mariano Rivera","33","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"46","P","Dan Miceli","32","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"47","P","Jesse Orosco","46","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"48","P","Chris Hammond*","37","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"49","P","Juan Acevedo","33","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","30.4","163","6431","5605","877","1518","304","14","230","845","98","33","684","1042",".271",".356",".453",".810","114","2540","154","81","25","35","54"
"","","Rank in 14 AL teams","","","","7","3","5","5","14","3","","5","5","1","10","5","2","4","2","","4","","2","","14",""
"","","Non-Pitcher Totals","30.4","163","6407","5582","877","1515","303","14","230","843","98","33","684","1035",".271",".357",".454",".812","115","2536","154","81","24","35","54"
"","","Pitcher Totals","30.3","163","24","23","0","3","1","0","0","2","0","0","0","7",".130",".130",".174",".304","-20","4","0","0","1","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
