"Rk","Pos","Name","Age","G","PA","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS.","TB","GDP","HBP","SH","SF","IBB"
"49","P","Steven Okert*","29","32","2","2","0","0","0","0","0","0","0","0","0","1",".000",".000",".000",".000","-100","0","1","0","0","0","0"
"50","P","Richard Bleier*","34","64","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","1","0","0"
"51","P","Luís Madero","24","6","1","1","0","0","0","0","0","0","0","0","0","0",".000",".000",".000",".000","-100","0","0","0","0","0","0"
"52","P","Jorge Guzmán","25","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"53","P","Anthony Bass","33","67","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"54","P","Bryan Mitchell*","30","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"55","P","Taylor Williams#","29","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"56","P","Preston Guilmet","33","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"57","P","Andrew Bellatti","29","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"58","P","Yimi García","30","38","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"59","P","Austin Pruitt","31","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"60","P","Sean Guenther*","25","13","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"61","P","Dylan Floro*","30","65","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","0","0","0","0","0","0"
"","","Team Totals","28.2","162","5929","5348","623","1244","226","23","158","594","106","29","450","1553",".233",".298",".372",".671","81","1990","95","65","30","30","25"
"","","Rank in 15 NL teams","","","","12","14","14","14","8","13","","2","12","15","14","14","15","14","15","","14","","10","","11",""
"","","Non-Pitcher Totals","28.4","162","5643","5091","616","1228","221","23","158","592","106","29","441","1404",".241",".308",".387",".695","87","1969","93","64","11","30","25"
"","","Pitcher Totals","24.7","162","286","257","7","16","5","0","0","2","0","0","9","149",".062",".097",".082",".179","-51","21","2","1","19","0","0"
"Rk","Pos","Name","Age","G","PA","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS+","TB","GDP","HBP","SH","SF","IBB"
